Date,Open,High,Low,Close,Adj Close,Volume
2021-05-18,79600.000000,80000.000000,79100.000000,79600.000000,75812.554688,17494407
2021-05-20,79400.000000,79700.000000,79100.000000,79500.000000,75717.320313,16541828
2021-05-21,80100.000000,81500.000000,79800.000000,80100.000000,76288.757813,20961714
2021-05-24,80100.000000,80400.000000,79500.000000,79700.000000,75907.796875,13398666
2021-05-25,80000.000000,80400.000000,79800.000000,79900.000000,76098.289063,13628942
2021-05-26,80400.000000,80500.000000,79700.000000,79800.000000,76003.031250,11984359
2021-05-27,80000.000000,80000.000000,79100.000000,79600.000000,75812.554688,23198510
2021-05-28,79800.000000,80400.000000,79400.000000,80100.000000,76288.757813,12360199
2021-05-31,80300.000000,80600.000000,79600.000000,80500.000000,76669.734375,13321324
2021-06-01,80500.000000,81300.000000,80100.000000,80600.000000,76764.968750,14058401
2021-06-02,80400.000000,81400.000000,80300.000000,80800.000000,76955.460938,16414644
2021-06-03,81300.000000,83000.000000,81100.000000,82800.000000,78860.296875,29546007
2021-06-04,82700.000000,82700.000000,81500.000000,82200.000000,78288.843750,18112259
2021-06-07,82700.000000,82800.000000,81600.000000,81900.000000,78003.109375,16496197
2021-06-08,82300.000000,82600.000000,81800.000000,81900.000000,78003.109375,12781226
2021-06-09,81500.000000,82000.000000,81100.000000,81100.000000,77241.179688,14908823
2021-06-10,81300.000000,81400.000000,80900.000000,81000.000000,77145.945313,17586995
2021-06-11,81200.000000,81700.000000,80700.000000,81000.000000,77145.945313,14087962
2021-06-14,80800.000000,80900.000000,80500.000000,80500.000000,76669.734375,10550078
2021-06-15,80900.000000,81200.000000,80600.000000,80900.000000,77050.695313,10075685
2021-06-16,81500.000000,81900.000000,81100.000000,81800.000000,77907.875000,14999855
2021-06-17,81100.000000,81300.000000,80700.000000,80900.000000,77050.695313,14007385
2021-06-18,81100.000000,81100.000000,80500.000000,80500.000000,76669.734375,14916721
2021-06-21,79700.000000,80000.000000,79600.000000,79900.000000,76098.289063,16063340
2021-06-22,80200.000000,80300.000000,79900.000000,80000.000000,76193.531250,11773365
2021-06-23,80500.000000,80600.000000,79900.000000,80100.000000,76288.757813,13856548
2021-06-24,80400.000000,81400.000000,80100.000000,81200.000000,77336.429688,18771080
2021-06-25,81500.000000,81900.000000,81200.000000,81600.000000,77717.398438,13481405
2021-06-28,81700.000000,82000.000000,81600.000000,81900.000000,78003.109375,11578529
2021-06-29,81900.000000,82100.000000,80800.000000,81000.000000,77487.507813,15744317
2021-06-30,81100.000000,81400.000000,80700.000000,80700.000000,77200.500000,13288643
2021-07-01,80500.000000,80600.000000,80000.000000,80100.000000,76626.523438,13382882
2021-07-02,80000.000000,80400.000000,79900.000000,80000.000000,76530.843750,8753097
2021-07-05,80100.000000,80800.000000,80000.000000,80400.000000,76913.515625,8330969
2021-07-06,80600.000000,81200.000000,80500.000000,81200.000000,77678.828125,12131651
2021-07-07,81200.000000,81300.000000,80300.000000,80800.000000,77296.164063,15992202
2021-07-08,81100.000000,81200.000000,79900.000000,79900.000000,76435.203125,16660998
2021-07-09,79600.000000,79800.000000,79000.000000,79400.000000,75956.875000,22720577
2021-07-12,79900.000000,80000.000000,79500.000000,79700.000000,76243.867188,9768108
2021-07-13,80000.000000,80200.000000,79800.000000,79800.000000,76339.539063,9863450
2021-07-14,79400.000000,79600.000000,79100.000000,79500.000000,76052.546875,11575636
2021-07-15,79800.000000,80600.000000,79500.000000,80600.000000,77104.835938,13766279
2021-07-16,80100.000000,80100.000000,79500.000000,79800.000000,76339.539063,10859399
2021-07-19,79100.000000,79200.000000,78800.000000,79000.000000,75574.226563,13155414
2021-07-20,78500.000000,79000.000000,78400.000000,79000.000000,75574.226563,12456646
2021-07-21,79000.000000,79100.000000,78500.000000,78500.000000,75095.914063,12355296
2021-07-22,79000.000000,79800.000000,78900.000000,79700.000000,76243.867188,12618790
2021-07-23,79700.000000,79900.000000,79200.000000,79300.000000,75861.210938,9098910
2021-07-26,79400.000000,79500.000000,78800.000000,78800.000000,75382.898438,10040975
2021-07-27,79200.000000,79400.000000,78500.000000,78500.000000,75095.914063,11427693
2021-07-28,78300.000000,79200.000000,78100.000000,79200.000000,75765.554688,12743417
2021-07-29,78800.000000,79400.000000,78800.000000,79000.000000,75574.226563,14360453
2021-07-30,78900.000000,78900.000000,78500.000000,78500.000000,75095.914063,13823411
2021-08-02,79200.000000,79500.000000,78700.000000,79300.000000,75861.210938,11739124
2021-08-03,79400.000000,81400.000000,79300.000000,81400.000000,77870.140625,24339360
2021-08-04,82200.000000,83100.000000,81800.000000,82900.000000,79305.093750,25642368
2021-08-05,83300.000000,83300.000000,82000.000000,82100.000000,78539.789063,18485469
2021-08-06,81900.000000,82500.000000,81300.000000,81500.000000,77965.804688,13342623
2021-08-09,81500.000000,82300.000000,80900.000000,81500.000000,77965.804688,15522581
2021-08-10,82300.000000,82400.000000,80100.000000,80200.000000,76722.187500,20362639
2021-08-11,79600.000000,79800.000000,78500.000000,78500.000000,75095.914063,30241137
2021-08-12,77100.000000,78200.000000,76900.000000,77000.000000,73660.960938,42365223
2021-08-13,75800.000000,76000.000000,74100.000000,74400.000000,71173.695313,61270643
2021-08-17,74000.000000,75100.000000,74000.000000,74200.000000,70982.382813,30944847
2021-08-18,73900.000000,74600.000000,73100.000000,73900.000000,70695.382813,29192631
2021-08-19,73500.000000,74400.000000,73100.000000,73100.000000,69930.078125,22166298
2021-08-20,73500.000000,73900.000000,72500.000000,72700.000000,69547.414063,22364803
2021-08-23,73300.000000,74000.000000,73000.000000,73300.000000,70121.398438,19384648
2021-08-24,73900.000000,75700.000000,73900.000000,75600.000000,72321.656250,21016913
2021-08-25,76200.000000,76600.000000,74900.000000,75700.000000,72417.312500,22319664
2021-08-26,76100.000000,76200.000000,74600.000000,74600.000000,71365.031250,16671494
2021-08-27,74300.000000,75000.000000,73800.000000,74300.000000,71078.031250,15172748
2021-08-30,75400.000000,75500.000000,74200.000000,74600.000000,71365.031250,12686999
2021-08-31,74900.000000,76700.000000,74300.000000,76700.000000,73373.968750,24630370
2021-09-01,76700.000000,77100.000000,75900.000000,76800.000000,73469.625000,16114775
2021-09-02,76800.000000,76800.000000,75700.000000,76000.000000,72704.320313,15347486
2021-09-03,76400.000000,76700.000000,76000.000000,76600.000000,73278.289063,12096419
2021-09-06,76800.000000,77600.000000,76600.000000,77300.000000,73947.937500,12861180
2021-09-07,77100.000000,77100.000000,75900.000000,76100.000000,72799.984375,13239401
2021-09-08,76000.000000,76400.000000,75600.000000,76300.000000,72991.312500,11798147
2021-09-09,76400.000000,76600.000000,75000.000000,75300.000000,72034.687500,17600770
2021-09-10,75300.000000,75600.000000,74800.000000,75300.000000,72034.687500,10103212
2021-09-13,75200.000000,76300.000000,75100.000000,76300.000000,72991.312500,11397775
2021-09-14,77100.000000,77700.000000,76600.000000,76600.000000,73278.289063,18167057
2021-09-15,77400.000000,77400.000000,76400.000000,77000.000000,73660.960938,12829128
2021-09-16,77300.000000,77400.000000,76100.000000,76100.000000,72799.984375,13067622
2021-09-17,76300.000000,77200.000000,75900.000000,77200.000000,73852.273438,16289502
2021-09-23,77500.000000,77600.000000,76800.000000,77400.000000,74043.617188,17055590
2021-09-24,77600.000000,77700.000000,77100.000000,77300.000000,73947.937500,12247274
2021-09-27,77300.000000,77700.000000,77000.000000,77700.000000,74330.601563,11699798
2021-09-28,77700.000000,77800.000000,76200.000000,76300.000000,72991.312500,15406382
2021-09-29,74800.000000,75300.000000,73800.000000,74100.000000,71223.687500,23992458
2021-09-30,74300.000000,74800.000000,73700.000000,74100.000000,71223.687500,19919361
2021-10-01,73900.000000,74000.000000,72900.000000,73200.000000,70358.625000,15803395
2021-10-05,73000.000000,73000.000000,71400.000000,72200.000000,69397.437500,24013921
2021-10-06,72600.000000,72800.000000,71200.000000,71300.000000,68532.367188,18956962
2021-10-07,71600.000000,72100.000000,71300.000000,71600.000000,68820.726563,13683532
2021-10-08,72300.000000,72400.000000,71500.000000,71500.000000,68724.617188,14043287
2021-10-12,70700.000000,70900.000000,68700.000000,69000.000000,66321.656250,31001484
2021-10-13,68700.000000,69600.000000,68300.000000,68800.000000,66129.414063,24172015
2021-10-14,69000.000000,69800.000000,68800.000000,69400.000000,66706.132813,19520641
2021-10-15,70200.000000,71000.000000,70000.000000,70100.000000,67378.953125,18051612
2021-10-18,70200.000000,70300.000000,69200.000000,70200.000000,67475.078125,13486391
2021-10-19,70800.000000,71000.000000,70400.000000,70600.000000,67859.546875,9507991
2021-10-20,70700.000000,71000.000000,70200.000000,70300.000000,67571.195313,10151638
2021-10-21,70300.000000,70600.000000,70000.000000,70200.000000,67475.078125,10891094
2021-10-22,70000.000000,70700.000000,70000.000000,70400.000000,67667.320313,8395448
2021-10-25,69900.000000,70600.000000,69500.000000,70200.000000,67475.078125,10029621
2021-10-26,70600.000000,71500.000000,70400.000000,71100.000000,68340.140625,10528252
2021-10-27,71000.000000,71000.000000,70000.000000,70100.000000,67378.953125,10295316
2021-10-28,69500.000000,72200.000000,69500.000000,70700.000000,67955.664063,20644902
2021-10-29,71200.000000,71600.000000,69700.000000,69800.000000,67090.593750,17016151
2021-11-01,70200.000000,70600.000000,69900.000000,69900.000000,67186.710938,11503729
2021-11-02,70800.000000,72200.000000,70700.000000,71500.000000,68724.617188,16812570
2021-11-03,71700.000000,71700.000000,70100.000000,70400.000000,67667.320313,12770428
2021-11-04,71200.000000,71600.000000,70500.000000,70600.000000,67859.546875,11818987
2021-11-05,71600.000000,71600.000000,70200.000000,70200.000000,67475.078125,12667743
2021-11-08,70400.000000,70600.000000,69800.000000,70600.000000,67859.546875,11121981
2021-11-09,70300.000000,71000.000000,70100.000000,70500.000000,67763.421875,11159589
2021-11-10,70300.000000,70900.000000,70200.000000,70200.000000,67475.078125,9422009
2021-11-11,69900.000000,70000.000000,69600.000000,69900.000000,67186.710938,11489122
2021-11-12,70200.000000,70900.000000,69900.000000,70600.000000,67859.546875,10087450
2021-11-15,71700.000000,71900.000000,70900.000000,71400.000000,68628.492188,12420710
2021-11-16,71500.000000,72000.000000,71300.000000,71300.000000,68532.367188,10919239
2021-11-17,71300.000000,71600.000000,70600.000000,70700.000000,67955.664063,11027606
2021-11-18,70700.000000,71000.000000,70200.000000,70200.000000,67475.078125,10144957
2021-11-19,70400.000000,71400.000000,70100.000000,71200.000000,68436.250000,11954728
2021-11-22,73300.000000,75200.000000,73000.000000,74900.000000,71992.640625,27506623
2021-11-23,76000.000000,76000.000000,74500.000000,75300.000000,72377.117188,22029195
2021-11-24,76000.000000,76200.000000,74100.000000,74800.000000,71896.515625,15652305
2021-11-25,75100.000000,75100.000000,73600.000000,73700.000000,70839.210938,12559258
2021-11-26,73500.000000,74100.000000,72000.000000,72300.000000,69493.546875,13002242
2021-11-29,71700.000000,73000.000000,71400.000000,72300.000000,69493.546875,16682559
2021-11-30,73200.000000,73900.000000,70500.000000,71300.000000,68532.367188,30364841
2021-12-01,72000.000000,74800.000000,71600.000000,74400.000000,71512.039063,21954856
2021-12-02,73900.000000,75800.000000,73800.000000,75800.000000,72857.703125,23652940
2021-12-03,75600.000000,76000.000000,74100.000000,75600.000000,72665.460938,18330240
2021-12-06,75100.000000,76700.000000,74900.000000,76300.000000,73338.296875,16391250
2021-12-07,76100.000000,77700.000000,75600.000000,77400.000000,74395.601563,19232453
2021-12-08,78300.000000,78600.000000,77100.000000,77400.000000,74395.601563,21558340
2021-12-09,77400.000000,78200.000000,77000.000000,78200.000000,75164.539063,21604528
2021-12-10,77400.000000,77600.000000,76800.000000,76900.000000,73915.007813,9155219
2021-12-13,77200.000000,78300.000000,76500.000000,76800.000000,73818.882813,15038750
2021-12-14,76500.000000,77200.000000,76200.000000,77000.000000,74011.125000,10976660
2021-12-15,76400.000000,77600.000000,76300.000000,77600.000000,74587.835938,9584939
2021-12-16,78500.000000,78500.000000,77400.000000,77800.000000,74780.062500,11996128
2021-12-17,76800.000000,78000.000000,76800.000000,78000.000000,74972.289063,13108479
2021-12-20,77600.000000,77800.000000,76800.000000,77100.000000,74107.234375,11264375
2021-12-21,77900.000000,78300.000000,77500.000000,78100.000000,75068.414063,14245298
2021-12-22,78900.000000,79400.000000,78800.000000,79400.000000,76317.953125,17105892
2021-12-23,79800.000000,80000.000000,79300.000000,79900.000000,76798.562500,13577498
2021-12-24,80200.000000,80800.000000,80200.000000,80500.000000,77375.265625,12086380
2021-12-27,80600.000000,80600.000000,79800.000000,80200.000000,77086.906250,10783368
2021-12-28,80200.000000,80400.000000,79700.000000,80300.000000,77183.031250,18226325
2021-12-29,80200.000000,80200.000000,78500.000000,78800.000000,76083.296875,19794795
2021-12-30,78900.000000,79500.000000,78100.000000,78300.000000,75600.531250,14236700
2022-01-04,78800.000000,79200.000000,78300.000000,78700.000000,75986.734375,12427416
2022-01-05,78800.000000,79000.000000,76400.000000,77400.000000,74731.570313,25470640
2022-01-06,76700.000000,77600.000000,76600.000000,76900.000000,74248.796875,12931954
2022-01-07,78100.000000,78400.000000,77400.000000,78300.000000,75600.531250,15163757
2022-01-10,78100.000000,78100.000000,77100.000000,78000.000000,75310.859375,9947422
2022-01-11,78400.000000,79000.000000,78000.000000,78900.000000,76179.835938,13221123
2022-01-12,79500.000000,79600.000000,78600.000000,78900.000000,76179.835938,11000502
2022-01-13,79300.000000,79300.000000,77900.000000,77900.000000,75214.312500,13889401
2022-01-14,77700.000000,78100.000000,77100.000000,77300.000000,74635.000000,10096725
2022-01-17,77600.000000,77800.000000,76900.000000,77500.000000,74828.117188,8785122
2022-01-18,77600.000000,77800.000000,76600.000000,77000.000000,74345.351563,9592788
2022-01-19,76500.000000,76900.000000,76100.000000,76300.000000,73669.492188,10598290
2022-01-20,76200.000000,76700.000000,75900.000000,76500.000000,73862.585938,9708168
2022-01-21,75800.000000,75800.000000,74700.000000,75600.000000,72993.609375,15774888
2022-01-24,75400.000000,75800.000000,74700.000000,75100.000000,72510.859375,13691134
2022-01-25,74800.000000,75000.000000,73200.000000,74000.000000,71448.781250,17766704
2022-01-26,74000.000000,74000.000000,74000.000000,74000.000000,71448.781250,0
2022-01-27,73800.000000,74000.000000,71300.000000,71300.000000,68841.859375,22274777
2022-01-28,71300.000000,73700.000000,71200.000000,73300.000000,70772.906250,21367447
2022-02-03,74900.000000,74900.000000,73300.000000,73300.000000,70772.906250,17744721
2022-02-04,74300.000000,74600.000000,73400.000000,74000.000000,71448.781250,12730034
2022-02-07,73500.000000,73600.000000,72400.000000,73000.000000,70483.250000,14240838
2022-02-08,73000.000000,73000.000000,73000.000000,73000.000000,70483.250000,0
2022-02-09,73000.000000,73000.000000,73000.000000,73000.000000,70483.250000,0
2022-02-10,75600.000000,75800.000000,74700.000000,75400.000000,72800.515625,17746033
2022-02-11,75000.000000,75500.000000,74600.000000,74900.000000,72317.750000,12205407
2022-02-14,74400.000000,74500.000000,73100.000000,73700.000000,71159.117188,13993255
2022-02-15,74100.000000,74200.000000,73100.000000,73700.000000,71159.117188,9320365
2022-02-16,74600.000000,74900.000000,74200.000000,74800.000000,72221.195313,10767386
2022-02-17,75000.000000,75600.000000,74500.000000,75000.000000,72414.304688,13605382
2022-02-18,74600.000000,74800.000000,73700.000000,74300.000000,71738.429688,10122226
2022-02-21,74300.000000,74300.000000,74300.000000,74300.000000,71738.429688,0
2022-02-22,74300.000000,74300.000000,74300.000000,74300.000000,71738.429688,0
2022-02-23,74300.000000,74300.000000,74300.000000,74300.000000,71738.429688,0
2022-02-24,72300.000000,72300.000000,71300.000000,71500.000000,69034.968750,15759283
2022-02-25,72100.000000,72600.000000,71900.000000,71900.000000,69421.187500,13168484
2022-02-28,71900.000000,71900.000000,71900.000000,71900.000000,69421.187500,0
2022-03-02,72300.000000,72400.000000,71500.000000,71700.000000,69228.070313,12481430
2022-03-03,72300.000000,73100.000000,72200.000000,72900.000000,70386.703125,13232638
2022-03-04,72900.000000,72900.000000,72900.000000,72900.000000,70386.703125,0
2022-03-07,70000.000000,70600.000000,69900.000000,70100.000000,67683.234375,18617138
2022-03-08,68800.000000,70000.000000,68700.000000,69500.000000,67103.921875,15828269
2022-03-10,69500.000000,69500.000000,69500.000000,69500.000000,67103.921875,0
2022-03-11,70500.000000,70700.000000,69700.000000,70000.000000,67586.679688,15787655
2022-03-14,70000.000000,70200.000000,69600.000000,70200.000000,67779.789063,9040993
2022-03-15,70200.000000,70200.000000,70200.000000,70200.000000,67779.789063,0
2022-03-16,70200.000000,70500.000000,69700.000000,70400.000000,67972.898438,10175750
2022-03-17,70400.000000,70400.000000,70400.000000,70400.000000,67972.898438,0
2022-03-18,70600.000000,70900.000000,70200.000000,70700.000000,68262.546875,14410038
2022-03-21,70900.000000,71000.000000,69900.000000,69900.000000,67490.125000,11169002
2022-03-22,69900.000000,70500.000000,69900.000000,70300.000000,67876.343750,9402666
2022-03-23,70600.000000,71200.000000,70300.000000,70500.000000,68069.437500,12398025
2022-03-24,69600.000000,70300.000000,69600.000000,69800.000000,67393.562500,37943357
2022-03-25,70100.000000,70200.000000,69600.000000,69800.000000,67393.562500,12986010
2022-03-28,69500.000000,69900.000000,69200.000000,69700.000000,67297.031250,12619289
2022-03-29,70000.000000,70300.000000,69800.000000,70200.000000,67779.789063,13686208
2022-03-30,70300.000000,70500.000000,69800.000000,69900.000000,67838.984375,12670187
2022-03-31,69900.000000,70200.000000,69600.000000,69600.000000,67547.835938,12510366
2022-04-01,69500.000000,69500.000000,69000.000000,69100.000000,67062.570313,15916846
2022-04-04,68900.000000,69300.000000,68600.000000,69300.000000,67256.671875,11107905
2022-04-05,69400.000000,69600.000000,69100.000000,69200.000000,67159.625000,8467248
2022-04-06,68600.000000,68800.000000,68500.000000,68500.000000,66480.265625,15517308
2022-04-07,68500.000000,68500.000000,68000.000000,68000.000000,65995.007813,20683327
2022-04-08,68100.000000,68300.000000,67700.000000,67800.000000,65800.914063,15453191
2022-04-11,67800.000000,68100.000000,67400.000000,67900.000000,65897.960938,12263735
2022-04-12,67600.000000,67700.000000,67000.000000,67000.000000,65024.496094,13924389
2022-04-13,67300.000000,69000.000000,67200.000000,68700.000000,66674.367188,17378619
2022-04-14,68700.000000,68700.000000,67500.000000,67500.000000,65509.750000,16409494
2022-04-15,67200.000000,67300.000000,66500.000000,66600.000000,64636.289063,13176415
2022-04-18,66500.000000,67100.000000,66100.000000,66700.000000,64733.343750,10119203
2022-04-19,67100.000000,68000.000000,67000.000000,67300.000000,65315.648438,12959434
2022-04-20,67000.000000,67400.000000,66500.000000,67400.000000,65412.699219,16693293
2022-04-21,67600.000000,68300.000000,67500.000000,67700.000000,65703.851563,12847448
2022-04-22,67200.000000,67300.000000,66700.000000,67000.000000,65024.496094,11791478
2022-04-25,66500.000000,66700.000000,66300.000000,66300.000000,64345.132813,11016474
2022-04-26,66400.000000,66700.000000,66100.000000,66100.000000,64151.031250,12946923
2022-04-27,65400.000000,65500.000000,64900.000000,65000.000000,63083.460938,18122084
2022-04-28,65400.000000,65500.000000,64500.000000,64800.000000,62889.367188,16895527
2022-04-29,65100.000000,67600.000000,65000.000000,67400.000000,65412.699219,26190390
2022-05-02,66600.000000,67600.000000,66500.000000,67300.000000,65315.648438,14106184
2022-05-03,67400.000000,68400.000000,67300.000000,67500.000000,65509.750000,14168875
2022-05-04,68000.000000,68400.000000,67500.000000,67900.000000,65897.960938,11505248
2022-05-06,67000.000000,67100.000000,66500.000000,66500.000000,64539.242188,14356156
2022-05-10,65900.000000,66300.000000,65300.000000,65700.000000,63762.824219,17235605
2022-05-11,65500.000000,66300.000000,65200.000000,65700.000000,63762.824219,12330920
2022-05-12,65200.000000,65500.000000,64900.000000,64900.000000,62986.410156,16414188
2022-05-13,65300.000000,66700.000000,65200.000000,66500.000000,64539.242188,14551536
2022-05-16,67100.000000,67400.000000,66100.000000,66300.000000,64345.132813,11937555
2022-05-17,66600.000000,67900.000000,66600.000000,67600.000000,65606.804688,15680447
2022-05-18,68300.000000,68700.000000,67600.000000,68100.000000,66092.062500,16486319
2022-05-19,66500.000000,67600.000000,66500.000000,67500.000000,65509.750000,17073727
2022-05-20,67800.000000,68400.000000,67700.000000,68000.000000,65995.007813,12109671
2022-05-23,68800.000000,68800.000000,67600.000000,67900.000000,65897.960938,13684088
2022-05-24,67500.000000,67700.000000,66500.000000,66500.000000,64539.242188,15482576
2022-05-25,66700.000000,67100.000000,65900.000000,66400.000000,64442.183594,15150490
2022-05-26,66300.000000,67200.000000,65500.000000,65900.000000,63956.925781,15970890
2022-05-27,66700.000000,66900.000000,66200.000000,66500.000000,64539.242188,11405555
2022-05-30,67500.000000,67800.000000,66900.000000,67700.000000,65703.851563,14255484
2022-05-31,67500.000000,67500.000000,66700.000000,67400.000000,65412.699219,24365002
2022-06-02,66600.000000,67000.000000,66400.000000,66700.000000,64733.343750,14959443
2022-06-03,67200.000000,67300.000000,66800.000000,66800.000000,64830.390625,8222883
2022-06-07,66200.000000,66400.000000,65400.000000,65500.000000,63568.722656,19355755
2022-06-08,65400.000000,65700.000000,65300.000000,65300.000000,63374.617188,12483180
2022-06-09,65100.000000,65200.000000,64500.000000,65200.000000,63277.566406,25790725
2022-06-10,64000.000000,64400.000000,63800.000000,63800.000000,61918.847656,22193552
2022-06-13,62400.000000,62800.000000,62100.000000,62100.000000,60268.972656,22157816
2022-06-14,61200.000000,62200.000000,61100.000000,61900.000000,60074.863281,24606419
2022-06-15,61300.000000,61500.000000,60200.000000,60700.000000,58910.250000,26811224
2022-06-16,61300.000000,61800.000000,60500.000000,60900.000000,59104.355469,23394895
2022-06-17,59400.000000,59900.000000,59400.000000,59800.000000,58036.785156,29053450
2022-06-20,59800.000000,59900.000000,58100.000000,58700.000000,56969.218750,34111306
2022-06-21,58700.000000,59200.000000,58200.000000,58500.000000,56775.121094,25148109
2022-06-22,59000.000000,59100.000000,57600.000000,57600.000000,55901.652344,23334687
2022-06-23,57700.000000,58000.000000,56800.000000,57400.000000,55707.550781,28338608
2022-06-24,57900.000000,59100.000000,57700.000000,58400.000000,56678.066406,23256103
2022-06-27,59000.000000,59900.000000,58300.000000,58800.000000,57066.277344,18122236
2022-06-28,59200.000000,59500.000000,58700.000000,59400.000000,57648.578125,13540538
2022-06-29,58500.000000,58800.000000,58000.000000,58000.000000,56634.054688,14677138
2022-06-30,57200.000000,57600.000000,57000.000000,57000.000000,55657.601563,18915142
2022-07-01,56900.000000,57500.000000,55900.000000,56200.000000,54876.441406,24982097
2022-07-04,56100.000000,57400.000000,55700.000000,57100.000000,55755.250000,17807126
2022-07-05,57600.000000,58200.000000,57200.000000,57200.000000,55852.894531,14216539
2022-07-06,57300.000000,57300.000000,56400.000000,56400.000000,55071.738281,16820461
2022-07-07,56400.000000,58700.000000,56300.000000,58200.000000,56829.339844,21322833
2022-07-08,58600.000000,59300.000000,58200.000000,58700.000000,57317.566406,15339271
2022-07-11,59300.000000,59600.000000,58700.000000,58800.000000,57415.214844,13042624
2022-07-12,58600.000000,58700.000000,58100.000000,58100.000000,56731.699219,9336061
2022-07-13,58300.000000,58600.000000,58000.000000,58000.000000,56634.054688,10841315
2022-07-14,57500.000000,58200.000000,57400.000000,57500.000000,56145.828125,15067012
2022-07-15,58400.000000,60000.000000,58100.000000,60000.000000,58586.953125,18685583
2022-07-18,60600.000000,62000.000000,60500.000000,61900.000000,60442.199219,20832517
2022-07-19,61400.000000,61500.000000,60200.000000,60900.000000,59465.753906,15248261
2022-07-20,61800.000000,62100.000000,60500.000000,60500.000000,59075.175781,16782238
2022-07-21,61100.000000,61900.000000,60700.000000,61800.000000,60344.558594,12291374
2022-07-22,61800.000000,62200.000000,61200.000000,61300.000000,59856.335938,10261310
2022-07-25,60900.000000,61900.000000,60800.000000,61100.000000,59661.042969,9193681
2022-07-26,60800.000000,61900.000000,60800.000000,61700.000000,60246.914063,6597211
2022-07-27,61300.000000,61900.000000,61200.000000,61800.000000,60344.558594,7320997
2022-07-28,62300.000000,62600.000000,61600.000000,61900.000000,60442.199219,10745302
2022-07-29,62400.000000,62600.000000,61300.000000,61400.000000,59953.980469,15093120
2022-08-01,61000.000000,61700.000000,60300.000000,61300.000000,59856.335938,13154816
2022-08-02,61200.000000,61900.000000,61000.000000,61700.000000,60246.914063,13614895
2022-08-03,61600.000000,61600.000000,61000.000000,61300.000000,59856.335938,10053861
2022-08-04,61700.000000,61800.000000,61200.000000,61500.000000,60051.625000,9125439
2022-08-05,61700.000000,61900.000000,61200.000000,61500.000000,60051.625000,9567620
2022-08-08,61400.000000,61400.000000,60600.000000,60800.000000,59368.109375,11313150
2022-08-09,60600.000000,60700.000000,59600.000000,60000.000000,58586.953125,18251170
2022-08-10,58900.000000,59200.000000,58600.000000,59100.000000,57708.144531,18084349
2022-08-11,59600.000000,60000.000000,59300.000000,59900.000000,58489.300781,15141941
2022-08-12,59500.000000,60700.000000,59400.000000,60200.000000,58782.238281,10786658
2022-08-16,60500.000000,61600.000000,60300.000000,61000.000000,59563.398438,15036727
2022-08-17,61100.000000,61200.000000,60300.000000,60400.000000,58977.535156,9061518
2022-08-18,60300.000000,61900.000000,60000.000000,61500.000000,60051.625000,16372754
2022-08-19,61400.000000,61600.000000,60600.000000,60900.000000,59465.753906,6923679
2022-08-22,60300.000000,60400.000000,59800.000000,60000.000000,58586.953125,8259865
2022-08-23,59000.000000,59600.000000,59000.000000,59100.000000,57708.144531,9041629
2022-08-24,59200.000000,59500.000000,59000.000000,59000.000000,57610.500000,8888486
2022-08-25,59200.000000,59700.000000,59000.000000,59700.000000,58294.015625,5767902
2022-08-26,60300.000000,60900.000000,59900.000000,60000.000000,58586.953125,9499995
2022-08-29,58700.000000,58900.000000,58600.000000,58600.000000,57219.921875,9841329
2022-08-30,58700.000000,59000.000000,58300.000000,58800.000000,57415.214844,9690044
2022-08-31,58200.000000,59900.000000,58200.000000,59700.000000,58294.015625,14203512
2022-09-01,58700.000000,58900.000000,58300.000000,58400.000000,57024.632813,14905777
2022-09-02,58300.000000,58600.000000,57500.000000,57500.000000,56145.828125,15040310
2022-09-05,57400.000000,57800.000000,56800.000000,57100.000000,55755.250000,11425977
2022-09-06,57200.000000,57600.000000,56900.000000,57100.000000,55755.250000,7503086
2022-09-07,56700.000000,56700.000000,55900.000000,56000.000000,54681.156250,17384854
2022-09-08,56200.000000,56400.000000,55600.000000,55600.000000,54290.578125,18000016
2022-09-13,57000.000000,58500.000000,56800.000000,58100.000000,56731.699219,17166581
2022-09-14,56200.000000,57200.000000,56100.000000,56800.000000,55462.312500,12524961
2022-09-15,57000.000000,57100.000000,56000.000000,56000.000000,54681.156250,11664819
2022-09-16,55600.000000,56400.000000,55500.000000,56200.000000,54876.441406,13456503
2022-09-19,56300.000000,57000.000000,56000.000000,56400.000000,55071.738281,12278653
2022-09-20,56400.000000,57000.000000,55800.000000,55800.000000,54485.859375,14041465
2022-09-21,55400.000000,55500.000000,55000.000000,55300.000000,53997.640625,11863700
2022-09-22,54600.000000,54700.000000,54300.000000,54400.000000,53118.835938,12786510
2022-09-23,54400.000000,54900.000000,54200.000000,54500.000000,53216.480469,10555964
2022-09-26,53700.000000,54200.000000,53600.000000,53900.000000,52630.609375,15008449
2022-09-27,53800.000000,54200.000000,53500.000000,54200.000000,52923.546875,16631289
2022-09-28,53900.000000,54400.000000,52500.000000,52900.000000,51654.160156,19991129
2022-09-29,53300.000000,53700.000000,52600.000000,52600.000000,51714.132813,13882080
2022-09-30,52300.000000,53600.000000,51800.000000,53100.000000,52205.714844,22503249
2022-10-04,55300.000000,55400.000000,54500.000000,55200.000000,54270.347656,19148435
2022-10-05,56900.000000,57200.000000,55400.000000,56000.000000,55056.875000,22458970
2022-10-06,56700.000000,57300.000000,56300.000000,56300.000000,55351.820313,14944446
